label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C2-C3_10,36.0802621,140.0794812,279.384675405296,-305.238043754911,10.621175323614,0,0,0.646188172525475,-0.762051981620939,2,2,0,0,1,279.384675405296,-305.238043754911,278.629055146834,-300.794160146816,49.3229844015973,4.50766719016597
C2-C3_11,36.0802256,140.0794748,278.8089027672,-309.30120516889,10.8867865692495,0,0,0.669655403537787,-0.741262503789542,2,2,0,0,1,278.8089027672,-309.30120516889,277.967802050248,-304.791564884619,49.5739296921834,4.58740731890934
C2-C3_12,36.0801882,140.0794677,278.170154998172,-313.464554124962,11.1150599737115,0,0,0.772184019765961,-0.634014501720212,2,2,0,0,1,278.170154998172,-313.464554124962,277.084138053392,-308.715329816625,49.8320835065296,4.87181324921784
C2-C3_13,36.0801531,140.0794638,277.81929354819,-317.371868251591,11.3517325731225,0,0,0.687802887454516,-0.724651569699557,2,2,0,0,1,277.81929354819,-317.371868251591,276.565992601563,-312.763903245865,49.8899550204216,4.77536435854042
C2-C3_14,36.0801175,140.0794616,277.621371705923,-321.334842123476,11.612584635403,0,0,0.645483957181686,-0.762628596690723,2,2,0,0,1,277.621371705923,-321.334842123476,276.195459861973,-316.748426386439,50.0441988345359,4.80296095129395
C2-C3_15,36.0800817,140.0794567,277.180545779161,-325.32007989378,11.8615561335179,0,0,0.682281338650546,-0.729742437178811,2,2,0,0,1,277.180545779161,-325.32007989378,275.623081091146,-320.723616256283,50.2332332817883,4.85316126099723
C2-C3_16,36.0800478,140.0794552,277.045599067827,-329.093810632268,12.1223186789692,0,0,0.756806206898626,-0.652116369707539,2,2,0,0,1,277.045599067827,-329.093810632268,275.291324426417,-324.759592148883,50.2005439946193,4.67578115176683
C2-C3_17,36.0800095,140.07945,276.577783800333,-333.357347129644,12.3342090149384,0,0,0.720223038749093,-0.692580984743761,2,2,0,0,1,276.577783800333,-333.357347129644,274.72873120526,-328.778124625115,50.5970271979584,4.93844856663785
C2-C3_18,36.0799734,140.0794453,276.154950772508,-337.375980746785,12.5972907517067,0,0,0.67499482350467,-0.73641961702048,2,2,0,0,1,276.154950772508,-337.375980746785,274.084442222401,-332.857072640834,50.6802584523795,4.97066757348488
C2-C3_19,36.0799386,140.07944,275.678139058103,-341.249899026576,12.8739426310813,0,0,0.669270283396761,-0.741548192647811,2,2,0,0,1,275.678139058103,-341.249899026576,273.438004302644,-336.805796451257,50.7781640113385,4.9767711844699
C2-C3_20,36.07991,140.0794574,277.243520912652,-344.433636463293,13.0456005522136,0,0,0.208897082544793,-0.977139234804211,2,2,0,0,1,277.243520912652,-344.433636463293,274.907621640956,-339.748630398235,51.2471891397658,5.23504605874124
C2-C3_21,36.0798928,140.0794973,280.833103442332,-346.348331705166,13.1849418474728,0,0,0.351444906352384,-0.935375235778522,2,2,0,0,1,280.833103442332,-346.348331705166,278.375133052709,-341.78284210648,51.5173888715393,5.18510498562686
C3,36.0798739,140.0795372,284.42268597457,-348.452270081225,13.2750829813153,0,0,0.251281906506535,-0.967184993952983,2,2,0,0,1,284.42268597457,-348.452270081225,281.821688581096,-343.744771903344,51.9616296058155,5.37826426792232
