label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
89,36.0821346,140.0818372,14.66062219675318,-63.95443553820209,-0.5489283650242001,0,0,0.7294716791034284,0.6833199998830108,0,0,0,0,1,-1,491.34097720912575,-96.79229724478483,2.2252596716371085,-65.57554336488386,477.8100940919752,490.11087609337
90,36.0821248,140.0817829,14.19092259228323,-59.95586586458052,-0.509428352913787,0,0,0.7567483530387595,0.6526567707348356,0,0,0,0,1,-1,486.4559062475655,-97.88322825465208,2.5248829064706775,-61.56064572354937,473.7854995721079,485.29224736614947
91,36.0821259,140.0817356,13.5286327941748,-55.91298541626694,-0.4493830287741212,0,0,0.7496194917286365,0.6612681114164694,0,0,0,0,1,-1,482.2005866055661,-97.76077681413948,2.6438639258830823,-57.465605600051894,470.53654261307565,481.2466634590323
92,36.0821086,140.081686,12.529375398744696,-52.00223687257934,-0.4099537973286976,0,0,0.7346172380645976,0.6778512410150044,0,0,0,0,1,-1,477.7383486718312,-99.68660400522128,2.4068934735508023,-53.43617455845335,467.6464344808371,477.57627089808943
93,36.0820991,140.08163399999998,11.89532428960869,-48.00516632708148,-0.3693767493592537,0,0,0.754460526628492,0.6557730839033673,0,0,0,0,1,-1,473.0601959994496,-100.74413916746028,2.544881884051783,-49.39148013819729,464.1706993719145,473.30936648928383
94,36.0820987,140.0815879,11.915894589597476,-43.94881820264317,-0.3945021388655922,0,0,0.7440443281439859,0.667457491091167,0,0,0,0,1,-1,468.912833728052,-100.78866696429796,3.3368127776171894,-45.413135167773966,460.518154679231,468.8576338354614
95,36.0820912,140.0815388,10.966658150095114,-39.9693274839118,-0.3708135195637196,0,0,0.7883519663583437,0.6142279760665521,0,0,0,0,1,-1,464.4955780339856,-101.62356314472152,3.1620281151651035,-41.32573421847626,457.7004762352417,465.25742600620526
96,36.082087,140.0814923,10.231712245118736,-36.01962908666633,-0.3398530351814477,0,0,0.7257231158022848,0.6873393608657336,0,0,0,0,1,-1,460.31222997238746,-102.0911050059802,3.191951843573096,-37.308351054907824,454.90428923873947,461.6879399400094
97,36.0820944,140.0814466,10.802803935442183,-32.02224934633315,-0.4004555152938205,0,0,0.7151190961361084,0.6982726815129549,0,0,0,0,1,-1,456.2008534886336,-101.26734077476604,4.513129834610629,-33.492636282656015,450.74860535859585,456.7441409243756
98,36.0820893,140.0814002,9.844548190975,-28.07172743169571,-0.3882745489212448,0,0,0.7683080558769247,0.6391796817293597,0,0,0,0,1,-1,452.0265018739465,-101.83507017732752,4.323979175806131,-29.431959061045212,448.2922159662145,453.51930425241613
