label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
74,36.0838278,140.0764081,2.81593124250276,91.1278721469902,-3.71397844237074,0,0,0.996785154205187,0.066264932576276,2,2,0,0,0,-1,2.91484897045103,91.693864566986,2.81593124250276,91.1278721469902,12.6830584300973,0.574571263112933
75,36.0838284,140.0764037,2.33521885387776,91.2338618405844,-3.70571631117136,0,0,0.998685514432325,-0.008199887700397,2,2,0,0,0,-1,2.51900528335837,91.7606562614516,2.33521885387776,91.2338618405844,12.7799097581424,0.557933520697665
76,36.08383,140.0763919,1.32147744941028,91.2373171910899,-3.68169313323256,0,0,0.998197431821776,0.036616324778684,2,2,0,0,0,-1,1.45742448650399,91.9387674464293,1.32147744941028,91.2373171910899,12.7533889821966,0.714502664522913
77,36.0838305,140.0763864,0.719854919089303,91.2939240309049,-3.6678581036893,0,0,0.998922781587763,-0.00133432856642,2,2,0,0,0,-1,0.962619875720449,91.9944271916854,0.719854919089303,91.2939240309049,12.8707509603349,0.741376761459146
78,36.083832,140.0763826,0.390451428787789,91.3352298733496,-3.6724451658246,0,0,0.999012415733347,0.004221298655042,2,2,0,0,0,-1,0.620754872650207,92.1614064282447,0.390451428787789,91.3352298733496,12.8815644932098,0.85767556576667
79,36.0838331,140.0763569,-2.00170979293651,91.6341404552808,-3.65527881617595,0,0,0.998947426373828,-0.003464842035428,2,2,0,0,0,-1,-1.69133211897244,92.2838578679663,-2.00170979293651,91.6341404552808,12.9996841397012,0.720046537969661
80,36.0838334,140.0763524,-2.38712639515644,91.671106929875,-3.65277522595193,0,0,0.998899535632501,0.002060259038883,2,2,0,0,0,-1,-2.09617225553296,92.3172537148036,-2.38712639515644,91.671106929875,12.9888158554831,0.708632471057904
81,36.0838333,140.076348,-2.82457011678169,91.7365713778668,-3.64912544411721,0,0,0.998840546962075,-0.00128082818198,2,2,0,0,0,-1,-2.49201594262563,92.3061217655942,-2.82457011678169,91.7365713778668,13.0325551472474,0.659530077334676
82,36.0838348,140.0763309,-4.54956986661306,91.8419375358361,-3.62388864621895,0,0,0.998682835213432,0.021323928980723,2,2,0,0,0,-1,-4.03040845644172,92.4731010021535,-4.54956986661306,91.8419375358361,13.2602054525339,0.817248977377666
83,36.0838352,140.0763235,-5.17762760150439,91.8996945486476,-3.60999734527688,0,0,0.998951933928373,-0.005824178794587,2,2,0,0,0,-1,-4.69614556620344,92.5176287982002,-5.17762760150439,91.8996945486476,13.2369967861898,0.783369444826486
84,36.0838357,140.0763197,-5.56556735193645,91.9407001547793,-3.61402820665298,0,0,0.998894323857561,0.002331772472647,2,2,0,0,0,-1,-5.03801056927368,92.5732885442473,-5.56556735193645,91.9407001547793,13.2958449579561,0.82370154147196
85,36.0838377,140.0763046,-6.96589652117183,92.1084747631591,-3.61573093127545,0,0,0.998874462256563,-0.005066215528143,2,2,0,0,0,-1,-6.39647413464374,92.7959275252717,-6.96589652117183,92.1084747631591,13.3912451861321,0.892655115044746
86,36.0838402,140.0762603,-10.9855683641134,92.383984183882,-3.56470112457192,0,0,0.998882194088344,0.002997626090755,2,2,0,0,0,-1,-10.381900351417,93.0742262523433,-10.9855683641134,92.383984183882,13.5402136005194,0.916978289070437
87,36.0838434,140.076217,-14.9259294050851,93.1433765795726,-3.58247466396719,0,0,0.998744159818781,0.026845632060315,2,2,0,0,0,-1,-14.2773620965242,93.4304486230897,-14.9259294050851,93.1433765795726,13.6825924155479,0.709260115827024
88,36.0838436,140.0762098,-15.6170281233699,93.2494029966922,-3.58719902152096,0,0,0.998919075994017,-0.000375475623827,2,2,0,0,0,-1,-14.9251063124641,93.4527125215086,-15.6170281233699,93.2494029966922,13.7353762913438,0.721173041154661
89,36.0838469,140.0761806,-18.630584529489,93.3646289955834,-3.56701374865279,0,0,0.998942655485738,0.001611109272336,2,2,0,0,0,-1,-17.5520689664242,93.8200668406735,-18.630584529489,93.3646289955834,14.2666973538981,1.17073457731177
90,36.0838473,140.0761689,-19.8543842855978,93.5997070166025,-3.57764538038589,0,0,0.998891949996206,-0.002209414438059,2,2,0,0,0,-1,-18.6046533163677,93.8645946367202,-19.8543842855978,93.5997070166025,14.4459399155638,1.27749479323578
91,36.083849,140.0761556,-20.9761539022902,93.6556368780432,-3.56405401023818,0,0,0.999027816566942,0.002068207835922,2,2,0,0,0,-1,-19.8011808271136,94.0538377716983,-20.9761539022902,93.6556368780432,14.451454951571,1.24061504065433
92,36.0838574,140.0761129,-24.9181452697855,94.3466850195848,-3.62169004022984,0,0,0.985536280574996,0.162987954134809,2,2,0,0,0,-1,-23.6426638856414,94.9889214942156,-24.9181452697855,94.3466850195848,14.8482269572536,1.42804777603709
