num,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
228,285.68444165859216,-54.81887599544915,-2.399731661539426,0,0,0.7173971005059028,-0.6958311769103801,0,0,0,0,1
229,285.83982747355384,-58.82329552831938,-2.201159435622771,0,0,0.7027092274624048,-0.7108426957870057,0,0,0,0,1
230,285.9117041522086,-62.86655134660732,-2.0184196026459373,0,0,0.6897921565476818,-0.7233540189690064,0,0,0,0,1
231,285.9170031852745,-66.87236305300688,-1.8594751834483088,0,0,0.7216286649413259,-0.6896123997564663,0,0,0,0,1
232,285.7501185983415,-70.99517653053911,-1.6012636577167552,0,0,0.616808061224704,-0.7861558186782968,0,0,0,0,1
233,286.1265111987372,-74.9919836628967,-1.4293753448059408,0,0,0.7471305885636436,-0.6639377729840419,0,0,0,0,1
234,285.889722062,-78.99723378469399,-1.1848042146580076,0,0,0.7260350586663997,-0.6863218869506472,0,0,0,0,1
235,285.9859741106557,-83.05305001585995,-0.9791915451476427,0,0,0.6502274096377422,-0.7589965400994794,0,0,0,0,1
236,287.0280560881381,-86.13849029048073,-0.7742193637772982,0,0,0.1446738318773406,-0.9887498087163147,0,0,0,0,1
237,291.01360883602325,-86.5918586187198,-0.7682538092225859,0,0,0.12909231137902974,-0.9903642146517028,0,0,0,0,1
238,295.1085266416607,-86.67748994993839,-0.7455312749095752,0,0,0.03899660817506074,-0.9987070648877439,0,0,0,0,1
239,299.1158455292715,-86.92549914495054,-0.7630273801038018,0,0,-0.07273233425766626,-0.9970770079904605,0,0,0,0,1
240,303.17153747383526,-86.93222938858793,-0.9418442871697252,0,0,0.16143793179602464,-0.9864148109879078,0,0,0,0,1
241,307.1007043169882,-88.03725319595976,-0.7338880007215592,0,0,0.09310505407111863,-0.9951383162243687,0,0,0,0,1
242,311.0741057541293,-88.5398586130828,-0.7252668629501039,0,0,0.22287591967909834,-0.9741772963141263,0,0,0,0,1
243,314.72025875090003,-90.28957214738101,-0.6023412637162272,0,0,0.155037135895349,-0.9874031392807529,0,0,0,0,1
244,317.97274957854484,-92.65324864263724,-0.4974195266789428,0,0,0.4297076064367195,-0.9019053678778414,0,0,0,0,1
245,320.8814050927112,-95.53849827215869,-0.36455937303316654,0,0,0.34077867145757645,-0.9394695870611567,0,0,0,0,1
246,322.9720639149415,-99.06370350471826,-0.1447726148415673,0,0,0.6500827649868784,-0.7586337777619416,0,0,0,0,1
247,323.293417644371,-103.05124835048883,0.05928307631640778,0,0,0.721504751657234,-0.6913653439931192,0,0,0,0,1
248,323.54874905006574,-107.05855269790871,0.3031832192022336,0,0,0.6368765506459763,-0.7699762363223196,0,0,0,0,1
249,323.490614765262,-111.12205789630903,0.5368010949241392,0,0,0.6580368750721265,-0.7518887869372254,0,0,0,0,1
250,323.88535083932345,-115.13518744062834,0.7481207564761302,0,0,0.6448483719572378,-0.7631066416408498,0,0,0,0,1
251,324.440289134049,-119.12412181747632,0.9883485587915638,0,0,0.6919834283434316,-0.7203054080930971,0,0,0,0,1
252,324.7759858571215,-123.15898890840269,1.2645396678146674,0,0,0.6109362885681519,-0.7907871267250715,0,0,0,0,1
253,325.5996727776036,-127.23216570466306,1.4849019311399598,0,0,0.7162844375402412,-0.6966160012271245,0,0,0,0,1
254,326.0367603427434,-131.2318331360228,1.7609720501138595,0,0,0.6667886039872863,-0.7439485120010064,0,0,0,0,1
255,326.37272585292425,-135.254164146984,2.0583563950984427,0,0,0.7864280224444962,-0.6151976464600368,0,0,0,0,1
256,326.39758250387825,-139.41513750058505,2.3021494365954815,0,0,0.5902035489505731,-0.8063311465200577,0,0,0,0,1
257,326.518207281988,-143.47962517042347,2.5448634541812525,0,0,0.7142474793377087,-0.6987199295229052,0,0,0,0,1
258,326.76052027872043,-147.48771961667583,2.7931356955657543,0,0,0.7407549155261514,-0.6704308168851596,0,0,0,0,1
259,326.74423321943897,-151.50005761292687,3.0380103753290757,0,0,0.7029406741983951,-0.7098929175146977,0,0,0,0,1
260,326.6890140946992,-155.5324332399701,3.287406046645755,0,0,0.6883883313248179,-0.724062338775956,0,0,0,0,1
261,326.86717399394956,-159.57820601859646,3.5394354576801077,0,0,0.7198311513121274,-0.6928480720421369,0,0,0,0,1
262,327.3756299783325,-163.61436857927973,3.794426882455077,0,0,0.7156796210570411,-0.6972120288671649,0,0,0,0,1
263,327.3073168054355,-167.72714892812823,4.0533220572509885,0,0,0.7655599485806266,-0.6418514872689558,0,0,0,0,1
264,327.45605404555727,-171.7487409248299,4.305018948356103,0,0,0.7241495049193757,-0.6882758487831736,0,0,0,0,1
265,327.49164730247236,-175.87214903940793,4.568697595844251,0,0,0.6860616309001467,-0.72638683897664,0,0,0,0,1
266,327.72774772286954,-179.9170955418886,4.853765808225803,0,0,0.6295821687806624,-0.7755490952299735,0,0,0,0,1
267,327.79452917209045,-183.94010151325676,5.120591438057565,0,0,0.6046039034070462,-0.7952440880712087,0,0,0,0,1
268,327.8932719142009,-188.02666860238955,5.380780375695629,0,0,0.7194860828060322,-0.6931488493476888,0,0,0,0,1
269,327.8480141715449,-192.04472618177616,5.634556432022195,0,0,0.7316259603751825,-0.6802098635940641,0,0,0,0,1
270,327.9698587218099,-196.04989081822183,5.908789606753285,0,0,0.7743583281739783,-0.6313783745113795,0,0,0,0,1
271,328.0326749005456,-200.0626921921401,6.164425447097823,0,0,0.6823627283694641,-0.7297281652600349,0,0,0,0,1
272,328.51162640602905,-204.09100286203696,6.421279600739041,0,0,0.624991764650922,-0.779383734652565,0,0,0,0,1
273,329.91968617279366,-207.95260646574764,6.666778498455378,0,0,0.5510209839145306,-0.8334216003772331,0,0,0,0,1
274,330.8235935391779,-211.94623167125246,6.9397154419472304,0,0,0.5747376391374776,-0.8173787363736676,0,0,0,0,1
275,331.5476958094211,-215.98041750618162,7.190359939721561,0,0,0.5235609233200099,-0.850802287789531,0,0,0,0,1
276,333.0894745316517,-219.77578285356455,7.428783534035712,0,0,0.5448120679484341,-0.8376499639999361,0,0,0,0,1
277,334.83601758713655,-223.50800510351723,7.696446425307725,0,0,0.4581274683656459,-0.8880241496277252,0,0,0,0,1
278,336.0759123262852,-227.3998299015701,7.962036275651016,0,0,0.569296763731989,-0.8210494424811134,0,0,0,0,1
279,338.07131884129086,-231.0386002185535,8.18004515999106,0,0,0.4880291640082811,-0.8718517293724417,0,0,0,0,1
280,340.1463003907892,-234.61608069986366,8.43985143986029,0,0,0.5637862386688622,-0.8247931188747483,0,0,0,0,1
281,342.1253487266145,-238.10726643704953,8.670421012231023,0,0,0.5289038130716552,-0.8475103983262594,0,0,0,0,1
282,344.57235561517837,-241.33364018378666,8.917539328236675,0,0,0.48757289132313425,-0.8719923913857225,0,0,0,0,1
283,347.5158824045102,-244.0809768807058,9.076882547260045,0,0,0.2661057028234858,-0.9633500661740113,0,0,0,0,1
284,351.57797959427273,-244.48989999818502,9.098488078358338,0,0,-0.030291731311993274,-0.9991538436426592,0,0,0,0,1
285,355.5740766247152,-243.95164157495526,9.049176217570203,0,0,-0.15518754349446243,-0.9873526719546231,0,0,0,0,1
286,359.2128133640697,-241.88359254114914,8.869787409675526,0,0,-0.3069796041219933,-0.9513216038993809,0,0,0,0,1
287,362.882685553554,-240.13234464488704,8.711510314309898,0,0,-0.18998673133491026,-0.9813381495861344,0,0,0,0,1
288,366.4879409629004,-238.24586986305349,8.559720913758925,0,0,-0.17375787169893675,-0.9842941322337371,0,0,0,0,1
289,370.1766150465867,-236.4148122653281,8.40023349233208,0,0,-0.2203047139759418,-0.9750230460796244,0,0,0,0,1
290,373.61049651141224,-234.3047157957357,8.225289941825698,0,0,-0.2778047474948786,-0.9603599208180942,0,0,0,0,1
291,377.29016403649257,-232.58972435002767,8.099937943430135,0,0,-0.17668503151998577,-0.9839167806858041,0,0,0,0,1
292,381.06924469102916,-231.08612136984493,7.956013100261892,0,0,-0.18046686792698782,-0.9831710324684346,0,0,0,0,1
293,384.3853660306154,-228.67786877214573,7.779890567770864,0,0,-0.7225749493203,-0.6909686835059344,0,0,0,0,1
294,383.98422419074905,-228.10456391018735,7.758405340902283,0,0,-0.971849673234631,-0.2333990865021042,0,0,0,0,1
295,383.63777095031264,-227.99788077555965,7.758471044288093,0,0,-0.9991712515725103,0.02052702132350183,0,0,0,0,1
296,380.22467252338,-230.18308428231245,7.907497123590161,0,0,-0.976960032215213,0.20967943354797292,0,0,0,0,1
297,376.6107381177735,-232.07874511570625,8.077201792347394,0,0,-0.9969664524644634,0.06906086313551048,0,0,0,0,1
298,372.8807280326148,-233.668966607537,8.193418872059722,0,0,-0.9856573952915907,0.16502940701920144,0,0,0,0,1
299,369.2581725498013,-235.4982959086758,8.359443711827575,0,0,-0.9895331030932877,0.13952367005971247,0,0,0,0,1
300,365.64769927608876,-237.56964353235145,8.52012710899344,0,0,-0.9701084139562579,0.23950544040037555,0,0,0,0,1
301,362.1247811396453,-239.47116543388034,8.683510767092747,0,0,-0.9576311235225672,0.2849193316915071,0,0,0,0,1
302,358.425148570187,-240.9947680608321,8.813238692286735,0,0,-0.9889485115811901,0.14302030834895932,0,0,0,0,1
303,354.7603840241483,-242.71230113069453,8.980733238506255,0,0,-0.9696441795814564,0.2405122732067559,0,0,0,0,1
304,351.91846256869144,-244.0967432665113,9.129566592970978,0,0,-0.9993565724751694,-0.010452865560195956,0,0,0,0,1
305,349.751550583284,-243.64860864839974,9.118967170179674,0,0,-0.999385523326298,0.0018248963169446486,0,0,0,0,1
306,349.26250885063934,-243.6455682805677,9.09762106193168,0,0,-0.9995367821714602,-0.019717911016097933,0,0,0,0,1
307,345.9125694420187,-241.4494582118382,8.922812915747894,0,0,-0.9430514538857878,-0.33191713476254037,0,0,0,0,1
308,343.48545472804153,-238.21216833087172,8.697384951396982,0,0,-0.8767709523514354,-0.48042820274901293,0,0,0,0,1
309,341.1567896295353,-234.92556286160863,8.47621874563767,0,0,-0.8488271110395703,-0.5282047373695892,0,0,0,0,1
310,338.9970398378945,-231.4420199852729,8.23099559503414,0,0,-0.8610205227627719,-0.5081275978254467,0,0,0,0,1
311,337.6938235911775,-227.5996677757899,8.00693832246688,0,0,-0.8639060254193934,-0.5031052727169891,0,0,0,0,1
312,335.919235792632,-223.88283177913868,7.756205848665156,0,0,-0.7804778127144745,-0.6248567501129835,0,0,0,0,1
313,334.6427744632776,-220.05055062935165,7.493180372227372,0,0,-0.8948781872041816,-0.44587401376922425,0,0,0,0,1
314,332.7787438827406,-216.47598189880122,7.245341994523583,0,0,-0.7451066454753996,-0.6665681145025963,0,0,0,0,1
315,331.625598614924,-212.5749052645583,6.9997977025890785,0,0,-0.7668202058008982,-0.6415034397559153,0,0,0,0,1
316,330.678919686187,-208.6620123912182,6.748220126129594,0,0,-0.8212214388082804,-0.5702016535483723,0,0,0,0,1
317,329.9213320267782,-204.6816035214335,6.4811975482915285,0,0,-0.7428034481047067,-0.6691526720774722,0,0,0,0,1
318,329.092993752158,-200.70624735786436,6.211409500071795,0,0,-0.7580245428216114,-0.6518485705602602,0,0,0,0,1
319,328.94219857314476,-196.69823583190183,5.958484469287536,0,0,-0.6315829208903224,-0.774896800545863,0,0,0,0,1
320,329.18447802658164,-192.55735927694343,5.688706614164661,0,0,-0.7041754232143892,-0.7096765136005947,0,0,0,0,1
321,328.7170848240716,-188.56637929918884,5.422855106307977,0,0,-0.6749061976936354,-0.737574569153211,0,0,0,0,1
322,328.65809143548614,-184.53336208955193,5.158462004653719,0,0,-0.6766126711000587,-0.735868890643454,0,0,0,0,1
323,328.39923791325015,-180.52370766104448,4.898966507753982,0,0,-0.6776431510027089,-0.7350253883210137,0,0,0,0,1
324,328.4074833872875,-176.42051396706577,4.623905646102349,0,0,-0.6914385324481307,-0.7219944179017165,0,0,0,0,1
325,327.9412982503606,-172.37606031208324,4.347540104261364,0,0,-0.6454388410314911,-0.7633732161287416,0,0,0,0,1
326,328.2479184782117,-168.37010183491526,4.099244433389405,0,0,-0.6519196045689467,-0.7580857183150321,0,0,0,0,1
327,327.8342092132594,-164.3829462318976,3.875942428279563,0,0,-0.745619280248888,-0.6660649208395835,0,0,0,0,1
328,327.2639478495493,-160.36549315911154,3.576241292497655,0,0,-0.7102993290808541,-0.7033370668829397,0,0,0,0,1
329,327.5714558167275,-156.37074533134464,3.3529522907242644,0,0,-0.5486936140065007,-0.8356383767531826,0,0,0,0,1
330,327.9953044905581,-152.36777526326674,3.1094950665263013,0,0,-0.6870391236388589,-0.7264692273864001,0,0,0,0,1
331,328.0719258186574,-148.3514065488792,2.859823238453851,0,0,-0.7000440510047826,-0.7138209749820437,0,0,0,0,1
332,327.85991679863906,-144.27648600284206,2.6168330879519526,0,0,-0.7207274706059347,-0.6929481183774707,0,0,0,0,1
333,327.5345814068458,-140.21202139634144,2.333535352223667,0,0,-0.7300647042821343,-0.6830773293559169,0,0,0,0,1
334,327.6628469563671,-136.11785955445015,2.1206182387394588,0,0,-0.7559958246796433,-0.6543771309895977,0,0,0,0,1
335,327.73907112933574,-132.10533657176012,1.839728790233345,0,0,-0.6759023774956185,-0.7365577074891321,0,0,0,0,1
336,327.9764456806971,-128.0902827247579,1.5331529447550152,0,0,-0.6761900887391258,-0.7364002492888744,0,0,0,0,1
337,327.9607909948677,-124.0494436194423,1.2449875553197867,0,0,-0.7141933404529655,-0.6996461399539521,0,0,0,0,1
338,327.59354116693663,-119.92641648547539,0.9995197593388989,0,0,-0.7412898853411152,-0.6708242556403475,0,0,0,0,1
339,327.5995291391409,-115.86563285937633,0.7412785867974259,0,0,-0.6807385276799396,-0.7324403495036294,0,0,0,0,1
340,327.47916324210115,-111.80335301494691,0.5270311991751054,0,0,-0.7224806626258857,-0.6911846811221484,0,0,0,0,1
341,327.3319420450505,-107.7921369604238,0.29925607520921943,0,0,-0.7076859669609383,-0.7061960980580302,0,0,0,0,1
342,327.41833293341244,-103.73643307439012,0.08958474730563265,0,0,-0.6179938260735812,-0.7860665978963381,0,0,0,0,1
343,328.23978248452033,-99.72737924908134,-0.16506341141191302,0,0,-0.5282653863588146,-0.8488833603055509,0,0,0,0,1
344,330.11788047140277,-96.01376647770869,-0.3784270536418301,0,0,-0.37885771990191414,-0.9252045562880169,0,0,0,0,1
345,333.68377378580107,-93.96123249035945,-0.5039601294906174,0,0,-0.20402111999990635,-0.9786157304170016,0,0,0,0,1
346,337.72384377932565,-93.27371540184424,-0.5546620468472824,0,0,-0.10958869719134147,-0.9936467109661866,0,0,0,0,1
347,341.7443682178135,-92.31471926590926,-0.5815089047818395,0,0,-0.00044857153098742426,-0.999686491339136,0,0,0,0,1
348,345.7820163172421,-91.71562703485499,-0.5676802120481462,0,0,0.03034038840338095,-0.9993436844134731,0,0,0,0,1
349,349.68654522158187,-90.60240364165381,-0.6227581534996355,0,0,-0.015931840174946182,-0.9994928048811135,0,0,0,0,1
350,353.8491765921749,-90.70777256067747,-0.6109757588398583,0,0,0.04218583142147471,-0.9989525831355998,0,0,0,0,1
351,357.89192219655155,-90.74436446119985,-0.5893110716951963,0,0,-0.017555339147331643,-0.9996863143468531,0,0,0,0,1
352,361.95781883914304,-90.36823533187874,-0.5949338256132612,0,0,-0.034408801790807464,-0.9991500645931317,0,0,0,0,1
353,365.96221281395174,-90.52665407541049,-0.5559980218813145,0,0,-0.05831788702404895,-0.9979912063509015,0,0,0,0,1
354,370.02313871251397,-90.81829370052625,-0.5023094966974557,0,0,0.07470270627199968,-0.9969377298783307,0,0,0,0,1
355,374.104530465777,-90.55388218278777,-0.4967580687825065,0,0,0.04573703329531222,-0.9986036751057323,0,0,0,0,1
356,378.2076363847329,-90.53265307109412,-0.47982617017488555,0,0,0.08441272753902306,-0.996054649545053,0,0,0,0,1
357,382.2466522851484,-90.47589134278421,-0.43390211270778145,0,0,-0.018779866081281828,-0.9996219427155282,0,0,0,0,1
358,386.2870021270473,-90.5534305691337,-0.3847225937345378,0,0,0.09224506004290792,-0.9953180200798544,0,0,0,0,1
359,390.2915094609518,-91.11577224327898,-0.29973284858834126,0,0,0.046752155429471476,-0.9986114883459445,0,0,0,0,1
360,394.366435177154,-90.67928728230949,-0.23479936272277846,0,0,0.1313348616739208,-0.9909763437108379,0,0,0,0,1
361,398.42130012353397,-90.5127412392196,-0.17813501503684911,0,0,-0.02933318564641795,-0.9990923771625835,0,0,0,0,1
362,402.39752191003953,-91.09284234733887,-0.08463854490433634,0,0,-0.003073644097254478,-0.9992999001433845,0,0,0,0,1
363,406.46810589064836,-90.99787881774913,-0.00040869065175922284,0,0,0.12030842065979873,-0.9918961343443815,0,0,0,0,1
364,410.48614828871223,-90.7056244014784,0.07466193516017432,0,0,0.13084020127980317,-0.9906758176785778,0,0,0,0,1
365,414.54946995365975,-90.72660295442354,0.18915437668806023,0,0,-0.08342764555722723,-0.9956555088927752,0,0,0,0,1
366,418.5736639954247,-90.86755717877921,0.30785808071280063,0,0,-0.15090853876237045,-0.9879919101455321,0,0,0,0,1
367,422.4680204300461,-89.60932435168338,0.32686577905306424,0,0,-0.168746931325895,-0.9849823521471356,0,0,0,0,1
368,425.6707542099554,-87.2025350598928,0.244790162332123,0,0,-0.2971272194643499,-0.9541676277809038,0,0,0,0,1
369,429.13266376920745,-85.15848067949476,0.2192488445765414,0,0,-0.5043087109686182,-0.8629998099054376,0,0,0,0,1
370,430.98740076778637,-81.59216855060214,-0.04794002872137688,0,0,-0.5981441399531754,-0.801210929496985,0,0,0,0,1
371,431.5598472113038,-77.52334352483206,-0.25824714404005344,0,0,-0.793736645083634,-0.6068955868442014,0,0,0,0,1
372,431.71592531912256,-73.50211427779784,-0.5580227553143492,0,0,-0.6928043103565643,-0.7208059440573678,0,0,0,0,1
373,432.3961867239228,-69.50692367536588,-0.7491259275069851,0,0,-0.6685179907125826,-0.7435403316030597,0,0,0,0,1
374,432.3689228978972,-65.4938898626036,-1.0379036176315477,0,0,-0.7286038346138499,-0.6849314846347229,0,0,0,0,1
375,432.80678399715725,-64.65415871715929,-1.0541307574013288,0,0,-0.2870001367715721,-0.9577234174289707,0,0,0,0,1
376,436.7313614808074,-63.70343768882501,-0.993364555640301,0,0,0.04340558205975392,-0.9981505484764616,0,0,0,0,1
377,440.6957228101891,-64.2978724181512,-0.9364697353680019,0,0,0.2072771250704154,-0.977775319478636,0,0,0,0,1
378,444.7255766294723,-64.22115613286117,-0.8650515223023033,0,0,-0.045223153554514894,-0.9985817600361022,0,0,0,0,1
379,448.8253505353635,-64.24165557822208,-0.808090148968622,0,0,-0.07988717749159749,-0.9963578592533513,0,0,0,0,1
380,452.90553924382664,-64.00011642296786,-0.7475168801727147,0,0,-0.026673333972100553,-0.999353636863633,0,0,0,0,1
381,456.9362544520452,-64.00030240085147,-0.6778726916110223,0,0,0.026242803307002086,-0.9989909123279878,0,0,0,0,1
382,461.03207969934596,-63.95952756849873,-0.5669332087010498,0,0,0.07284163455139357,-0.9969386059433265,0,0,0,0,1
383,465.17403401997234,-63.94933181048226,-0.5187265919750128,0,0,0.12978461052487514,-0.9910133895596364,0,0,0,0,1
384,469.2890807867881,-63.78312510643356,-0.4473489297220348,0,0,0.024717801775665977,-0.9991910092839313,0,0,0,0,1
385,473.301753128859,-63.95564000396734,-0.37236776338253164,0,0,0.04914633389552672,-0.9985631794261652,0,0,0,0,1
386,477.31038990299476,-63.62525089438403,-0.3227091057950265,0,0,-0.015310243960270026,-0.999377749052683,0,0,0,0,1
387,481.37605634074396,-63.63149805793563,-0.21904277554726445,0,0,-0.045879844349480274,-0.998720121948702,0,0,0,0,1
388,485.4547972476551,-63.33735706994355,-0.22992219685236817,0,0,-0.16827384276177396,-0.9852855401374404,0,0,0,0,1
389,489.45679553692923,-62.669993867885765,-0.22272373313310062,0,0,0.08764782943405407,-0.9957400973467795,0,0,0,0,1
390,493.5158064763762,-62.74833200205758,-0.18949593272890722,0,0,-0.030909173094318565,-0.9989533783468802,0,0,0,0,1
391,497.5549361418867,-62.97575688325595,-0.1435176411511913,0,0,0.06874314887150912,-0.9971812510880772,0,0,0,0,1
392,501.6196980912206,-63.20456008686638,-0.10360020331048746,0,0,-0.07144613528669876,-0.9970380558033732,0,0,0,0,1
393,505.67193542759856,-63.205194173251705,-0.09791439953373655,0,0,0.01039766968073616,-0.9994176050872957,0,0,0,0,1
394,509.7969850447199,-63.00154584209842,-0.09795317761597089,0,0,-0.048556461156781784,-0.998561695190473,0,0,0,0,1
395,513.8224320768235,-63.186586925886,-0.10992285142170999,0,0,0.13089962162890068,-0.9907218746909521,0,0,0,0,1
396,517.8867988673812,-62.82006554239266,-0.10087387201924987,0,0,-0.16435538743815814,-0.9859531967497189,0,0,0,0,1
397,521.8178942738328,-61.9080591922402,-0.1611150602390761,0,0,0.08124615688407867,-0.9960811576230016,0,0,0,0,1
398,525.8443370823975,-61.77351775247255,-0.15616202792377004,0,0,-0.025788291565126,-0.9991817713618587,0,0,0,0,1
399,530.01286725129,-61.900747299083264,-0.14434995362949563,0,0,0.11797341731420763,-0.9924949230566311,0,0,0,0,1
400,534.0244397692061,-62.022065857529874,-0.14053698350211793,0,0,-0.06965481496479388,-0.997087746048357,0,0,0,0,1
401,538.0945238608211,-61.921648149197175,-0.1540021325817923,0,0,0.08432635116956656,-0.99583204532596,0,0,0,0,1
402,542.1196066470799,-62.09394190755819,-0.12643891385298334,0,0,0.01073151808738717,-0.9995267447344057,0,0,0,0,1
403,546.1627074744829,-62.228265677554674,-0.13230730309668662,0,0,0.04657814097810402,-0.9986083281385877,0,0,0,0,1
404,550.3329047620157,-62.05677269557702,-0.1422708268161791,0,0,-0.021299105853986613,-0.9993826969744831,0,0,0,0,1
405,554.4338112728602,-61.962195301938515,-0.12158267085515655,0,0,-0.06115382904398992,-0.9977966642970536,0,0,0,0,1
406,558.4201429105392,-61.502124788478326,-0.1387235338949306,0,0,-0.0030948700081048124,-0.9994354415413259,0,0,0,0,1
407,562.5299686979839,-61.74586284774819,-0.12406304514714372,0,0,0.0295606979629111,-0.9990038193337715,0,0,0,0,1
408,566.532045174544,-61.85467987110158,-0.14362404784629804,0,0,0.04504165971592604,-0.9985289515193152,0,0,0,0,1
409,570.5788581908209,-61.98620913903735,-0.14475611953432427,0,0,-0.029380676155316494,-0.9992074829558496,0,0,0,0,1
410,574.6515476518917,-61.76644928997428,-0.16104027244020985,0,0,0.0677959655075138,-0.9971926536752115,0,0,0,0,1
411,578.633893633281,-60.98293760988764,-0.22925613967022374,0,0,-0.30090422770236325,-0.9531841683305637,0,0,0,0,1
412,579.859736763837,-57.14944969434168,-0.4865351551604138,0,0,-0.5912375575886847,-0.8060217430595611,0,0,0,0,1
413,580.2303912857844,-53.12387247181047,-0.8208047074202843,0,0,-0.7190745265186222,-0.6945304927668091,0,0,0,0,1
414,579.7903356101918,-49.05363685613059,-1.063358756284641,0,0,-0.7547169902081201,-0.655428013782046,0,0,0,0,1
415,579.3872451721294,-44.95285942640431,-1.3397217701805457,0,0,-0.7816073182371753,-0.6234183360278813,0,0,0,0,1
416,579.4294122523255,-40.84163646577386,-1.6578224074886807,0,0,-0.6846477787390861,-0.7282518181402906,0,0,0,0,1
417,579.9311986586563,-36.86537011208451,-1.9473220913858913,0,0,-0.5876908584466733,-0.8084523008437352,0,0,0,0,1
418,579.8467149322717,-32.73913972003342,-2.2769533591033913,0,0,-0.7264038835571306,-0.6866171690642813,0,0,0,0,1
419,579.0662052046399,-30.93810208106984,-2.4160972518189365,0,0,-0.9725998460597,-0.2277748127155852,0,0,0,0,1
420,578.5438836947043,-30.879044991748597,-2.4278240158000224,0,0,-0.9984035336875816,0.027796705278571397,0,0,0,0,1
421,577.4559238447621,-31.763992188428087,-2.3433548170428624,0,0,-0.8418479627622552,0.5366880335210338,0,0,0,0,1
422,577.51488143519,-35.77870862382997,-2.0317866119112606,0,0,-0.5753705263532244,0.8168752172847953,0,0,0,0,1
423,578.3761416579206,-39.731443821929005,-1.7303004989274635,0,0,-0.7153863572695773,0.6973615770927256,0,0,0,0,1
424,578.6611226498101,-43.73799797845231,-1.458187279190158,0,0,-0.7485633303269082,0.6609688004685015,0,0,0,0,1
425,578.7718318241781,-47.749603441151,-1.1796932941264047,0,0,-0.7367137915705229,0.6746301413928483,0,0,0,0,1
426,578.9476075402072,-51.795425574959154,-0.8761441291587354,0,0,-0.7354781404176186,0.6757842583842776,0,0,0,0,1
427,578.6482595703764,-55.80251364706204,-0.6041794495093452,0,0,-0.7300000485012487,0.681548538590836,0,0,0,0,1
428,578.3041120360604,-59.82649359451239,-0.3271300718299151,0,0,-0.9226716426606587,0.38341321864861055,0,0,0,0,1
429,574.626377110464,-61.56848342361599,-0.17864704275937585,0,0,-0.995985077210144,0.08251388453373046,0,0,0,0,1
430,574.1848983188546,-61.61703906724303,-0.20919663353623677,0,0,-0.9996950001813133,-0.006254125015229337,0,0,0,0,1
431,573.3063306836457,-61.66987029257367,-0.1781332192698281,0,0,-0.9992310697148418,0.0061162500699381405,0,0,0,0,1
432,569.6379416151316,-62.01431459003614,-0.14227584121652986,0,0,-0.9987122272773516,-0.04771805980349243,0,0,0,0,1
433,567.343167012172,-61.602545139413074,-0.17783976402044518,0,0,-0.9991275802889744,0.019398291164755506,0,0,0,0,1
434,566.7417999091559,-61.56945962585653,-0.1499432748180147,0,0,-0.998874816671418,-0.038399389392063235,0,0,0,0,1
435,565.1888821601708,-60.62901666094974,-0.15565819227038957,0,0,-0.9993936946834151,0.013038019615315482,0,0,0,0,1
436,563.6411293275138,-61.12497259753209,-0.16143985960674243,0,0,-0.9995530937450813,-0.0007089560078914021,0,0,0,0,1
437,562.9612426816899,-61.217683055064015,-0.14923459777132844,0,0,-0.9994076629764403,0.01306020326280456,0,0,0,0,1
438,561.230478807291,-61.59827905982658,-0.12758984759064296,0,0,-0.9996515685610149,-0.00806212276042798,0,0,0,0,1
439,559.6530578454135,-61.43306959600605,-0.17128475484028277,0,0,-0.9994699662352512,0.0011111713098435488,0,0,0,0,1
440,556.4376490461005,-62.038316580172,-0.12479382021320452,0,0,-0.9995742218226795,-0.0012168007255767468,0,0,0,0,1
441,555.0494091833108,-61.71764726773244,-0.15219154649778782,0,0,-0.9994186975391672,0.0014283710223842074,0,0,0,0,1
442,553.529096905005,-61.94857419801283,-0.15494860094812962,0,0,-0.9995663389555155,-0.011348382616513171,0,0,0,0,1
443,549.4619634196263,-61.77388722435536,-0.17878388808682372,0,0,-0.9940108243796585,-0.10570529552607275,0,0,0,0,1
444,548.3036947786842,-61.626551771003705,-0.14246923064157008,0,0,-0.9997062981446186,0.005443190968200203,0,0,0,0,1
445,547.5437540137177,-61.75980590808587,-0.16300415554817982,0,0,-0.9995438315094152,-0.010183096837631475,0,0,0,0,1
446,546.04583852633,-61.698372865940904,-0.16099381974884786,0,0,-0.9994751406002614,0.010189397320669378,0,0,0,0,1
447,542.1367153998683,-61.82921071721335,-0.1453769684465534,0,0,-0.9997334939770622,-0.005805525777662272,0,0,0,0,1
448,541.6550081785282,-61.8329176717603,-0.16313736585822508,0,0,-0.9994663741645767,0.006621565795768856,0,0,0,0,1
449,540.3325369881053,-61.9831907157001,-0.13014092106560923,0,0,-0.9994175354114592,-0.002664690372155396,0,0,0,0,1
450,536.5443421342558,-61.43587609368389,-0.16034524594364977,0,0,-0.9993615996988807,0.01226534345267048,0,0,0,0,1
451,535.5320537684845,-61.60403086855543,-0.16154497175428256,0,0,-0.9996199065432335,-0.01005402285758658,0,0,0,0,1
452,535.3225719389,-61.62469128114526,-0.15753610939379897,0,0,-0.9994262823594473,0.013542052011347616,0,0,0,0,1
453,533.0434031557878,-61.87170999254893,-0.15475044264436247,0,0,-0.9996094330595985,-0.003157255977749436,0,0,0,0,1
