label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1107,36.0815045,140.0803609,49.2254499516393,87.3967515891919,1.68689805548167,0,0,0.999588626763413,0.003912206562121,2,2,0,0,1,-1,358.526423577703,-166.934708393079,,,,,,,,,,,,,,,,
1108,36.0815298,140.0803679,46.4485988149678,87.7182068940799,1.73561490199462,0,0,0.999660442763024,-0.010609195413946,2,2,0,0,1,-1,359.156174899821,-164.118325276318,,,,,,,,,,,,,,,,
1109,36.0815396,140.0803681,45.503748690576,87.6657675452473,1.74269203331106,0,0,0.999694136898502,0.010265571217533,2,2,0,0,1,-1,359.174167793643,-163.02739426645,,,,,,,,,,,,,,,,
1110,36.0815535,140.0803709,43.9881963756223,87.6892947034188,1.76827316414958,0,0,0.999682508682838,0.000133101476162,2,2,0,0,1,-1,359.42606832249,-161.480053344534,,,,,,,,,,,,,,,,
1111,36.0815689,140.0803699,42.1612688237542,87.4788989193791,1.7904349289096,0,0,0.999566029439297,0.01490169483637,2,2,0,0,1,-1,359.336103848267,-159.765733186058,,,,,,,,,,,,,,,,
1112,36.0815847,140.0803733,40.5996973348102,87.5228208376358,1.80446707446122,0,0,0.999684195217564,-0.0052562079005,2,2,0,0,1,-1,359.641983061137,-158.006885231535,,,,,,,,,,,,,,,,
1113,36.0816202,140.0803652,36.7591345387657,86.280670925121,1.84396254136153,0,0,0.994805388129971,-0.098693994922545,2,2,0,0,1,-1,358.913270817885,-154.05504330886,,,,,,,,,,,,,,,,
1114,36.0816562,140.0803593,32.8370151780867,85.1931590959187,1.91503715068951,0,0,0.960847648111263,-0.276069318415256,2,2,0,0,1,-1,358.382480419458,-150.047541640138,,,,,,,,,,,,,,,,
1115,36.0816894,140.0803375,29.5517999393737,82.8769013399435,1.97042070859649,0,0,0.986021479821977,-0.165315886007002,2,2,0,0,1,-1,356.421254875259,-146.351734545324,,,,,,,,,,,,,,,,
1116,36.0817255,140.0803292,25.7096078049304,81.6250415350257,1.99913444137303,0,0,0.988096398117375,-0.151678779103641,2,2,0,0,1,-1,355.674549738185,-142.333100928183,,,,,,,,,,,,,,,,
