label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1101,36.082098,140.0811284,10.8109936260252,-5.29083219947326,-0.190928306585536,0,0,0.707157413975082,0.706846007182988,2,2,0,0,1,-1,427.574157717741,-100.866590607973,,,,,,,,,,,,,,,,
1102,36.082097,140.0810835,10.5086033274782,-1.26030618306245,-0.168510356786713,0,0,0.901033904967786,0.433506142404027,2,2,0,0,1,-1,423.534752816945,-100.977910098485,,,,,,,,,,,,,,,,
1103,36.0820889,140.0810781,9.57463711244196,-0.852111178964098,-0.160177511516412,0,0,0.999823346581345,-0.008959749314495,2,2,0,0,1,-1,423.048944653073,-101.879597974165,,,,,,,,,,,,,,,,
1104,36.0820783,140.0810785,8.54980153135951,-1.11369555545919,-0.174483606919286,0,0,0.997240162756781,-0.07407861201541,2,2,1,0,1,1,423.084930443273,-103.059584576126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,36.0820705,140.0810751,7.96400414618906,-1.1285385856757,-0.174731210862717,0,0,0.999847191888235,0.011125445142095,2,2,0,0,1,-1,422.779051230404,-103.927876604178,,,,,,,,,,,,,,,,
1106,36.0820607,140.0810729,6.8846085156087,-1.05341379542497,-0.156590209285994,0,0,0.997990276174506,-0.007114797100516,2,2,0,0,1,-1,422.581129385579,-105.018807614045,,,,,,,,,,,,,,,,
1107,36.0820533,140.0810733,6.19095521277635,-1.16621130318129,-0.080673554146632,0,0,0.999306319623681,0.015677776969755,2,2,0,0,1,-1,422.61711517578,-105.84257184605,,,,,,,,,,,,,,,,
1108,36.0820427,140.0810717,4.85913839392109,-1.08170128900976,-0.051480948319115,0,0,0.999550320915499,-0.010674844568145,2,2,0,0,1,-1,422.473172017534,-107.022558448802,,,,,,,,,,,,,,,,
1109,36.0820274,140.0810722,3.35703575234631,-1.25978890985889,-0.007285757415389,0,0,0.9997200000287,0.012458710472639,2,2,0,0,1,-1,422.518154254646,-108.725746657277,,,,,,,,,,,,,,,,
1110,36.0820014,140.0810657,0.212693816056826,-1.06153304617612,0.032721315192729,0,0,0.998432845348907,-0.029449758071071,2,2,0,0,1,-1,421.933385169639,-111.620053418505,,,,,,,,,,,,,,,,
1111,36.0819935,140.0810686,-0.350274185371759,-1.33905875440205,0.039274346825515,0,0,0.997992070136195,0.05151800865806,2,2,0,0,1,-1,422.194282145397,-112.499477395766,,,,,,,,,,,,,,,,
1112,36.0819892,140.081065,-0.928681892568576,-0.882700403039269,0.088972756147391,0,0,0.824969999778903,0.564472879218831,2,2,0,0,1,-1,421.870410038706,-112.978151206234,,,,,,,,,,,,,,,,
1113,36.0819856,140.0810329,-1.26055615486712,1.89455152416019,0.109552714506271,0,0,0.379624903462571,0.925010126716559,2,2,0,0,1,-1,418.982550408987,-113.378901373027,,,,,,,,,,,,,,,,
1114,36.0819876,140.0810297,-1.65685203574891,2.27672135140213,0.117643879920378,0,0,0.821581551973299,0.568586098122903,2,2,0,0,1,-1,418.69466408994,-113.156262391212,,,,,,,,,,,,,,,,
