label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y
83,36.0821094,140.0821067,17.372502762234095,-88.16137532065324,-0.9151023532462517,0,0,0.8031836733439792,0.5945638842487551,0,0,0,0,1,-1,515.5864030735955,-99.59754841233692
84,36.0821135,140.0820611,16.735690354708133,-84.11426092651739,-0.8389124496742831,0,0,0.6752411746481891,0.7369195976613688,0,0,0,0,1,-1,511.4840230393096,-99.14113850028765
85,36.0821184,140.0820164,16.235504583999656,-80.08185808512589,-0.7828335936557923,0,0,0.6654218086743773,0.7456674735259132,0,0,0,0,1,-1,507.46261102977877,-98.59567299535404
86,36.0821227,140.0819722,15.649633891659722,-76.0435990346014,-0.700271016373236,0,0,0.7754336705947971,0.6305724678015924,0,0,0,0,1,-1,503.4861812599164,-98.11699918488593
87,36.082126699999996,140.081927,15.243119724841014,-72.01893211267968,-0.6209974514367528,0,0,0.7352605444184166,0.6768914676047837,0,0,0,0,1,-1,499.41978701583105,-97.67172122204609
88,36.0821323,140.08188389999998,14.786368165651504,-68.02148995800509,-0.5923248180695393,0,0,0.6734074267473602,0.7385969228438104,0,0,0,0,1,-1,495.54231816454563,-97.0483320734375
89,36.082134599999996,140.0818372,14.660622196753181,-63.95443553820209,-0.5489283650242001,0,0,0.7294716791034284,0.6833199998830108,0,0,0,0,1,-1,491.34097720912575,-96.79229724478483
90,36.082124799999995,140.0817829,14.19092259228323,-59.95586586458052,-0.509428352913787,0,0,0.7567483530387595,0.6526567707348356,0,0,0,0,1,-1,486.45590624756545,-97.88322825465208
91,36.0821259,140.0817356,13.5286327941748,-55.91298541626694,-0.4493830287741212,0,0,0.7496194917286365,0.6612681114164694,0,0,0,0,1,-1,482.2005866055661,-97.76077681413948
92,36.0821086,140.081686,12.529375398744696,-52.00223687257934,-0.4099537973286976,0,0,0.7346172380645976,0.6778512410150044,0,0,0,0,1,-1,477.73834867183115,-99.68660400522128
93,36.0820991,140.08163399999998,11.89532428960869,-48.005166327081476,-0.36937674935925374,0,0,0.754460526628492,0.6557730839033673,0,0,0,0,1,-1,473.06019599944955,-100.74413916746028
94,36.082098699999996,140.0815879,11.915894589597476,-43.94881820264317,-0.3945021388655922,0,0,0.7440443281439859,0.667457491091167,0,0,0,0,1,-1,468.912833728052,-100.78866696429795
95,36.0820912,140.0815388,10.966658150095114,-39.9693274839118,-0.3708135195637196,0,0,0.7883519663583437,0.6142279760665521,0,0,0,0,1,-1,464.49557803398557,-101.62356314472153
96,36.082087,140.0814923,10.231712245118736,-36.01962908666633,-0.33985303518144777,0,0,0.7257231158022848,0.6873393608657336,0,0,0,0,1,-1,460.31222997238746,-102.09110500598021
97,36.082094399999995,140.0814466,10.802803935442183,-32.02224934633315,-0.4004555152938205,0,0,0.7151190961361084,0.6982726815129549,0,0,0,0,1,-1,456.20085348863364,-101.26734077476603
98,36.0820893,140.0814002,9.844548190974999,-28.07172743169571,-0.3882745489212448,0,0,0.7683080558769247,0.6391796817293597,0,0,0,0,1,-1,452.02650187394653,-101.83507017732751
99,36.0820838,140.0813543,8.769429368317327,-24.209275859002247,-0.33423674798513126,0,0,0.7971731462612942,0.6028756270913221,0,0,0,0,1,-1,447.89713249637083,-102.44732737672666
100,36.0820879,140.0813062,8.706103735388501,-20.14280362602106,-0.350491296661564,0,0,0.7141214005202876,0.6991226816650689,0,0,0,0,1,-1,443.56984127652726,-101.9909174646774
101,36.0820893,140.0812604,8.38424262807569,-16.11610207806392,-0.37220757707585495,0,0,0.7219156346564441,0.6911100528829409,0,0,0,0,1,-1,439.44946834586256,-101.83507017732751
102,36.082091999999996,140.0812144,8.195219606347539,-12.08325693547694,-0.3616435014742352,0,0,0.7339065920274644,0.6782159594947608,0,0,0,0,1,-1,435.31110252137603,-101.53450755262814
103,36.0820928,140.08116909999998,7.662112417642924,-8.109410636703927,-0.37622931412202826,0,0,0.8148578514686289,0.5781384454401857,0,0,0,0,1,-1,431.2357118278228,-101.44545195974378
104,36.082098099999996,140.0811234,7.769058415910352,-4.080555462243171,-0.40016927783443473,0,0,0.726234583640071,0.6869147429669727,0,0,0,0,1,-1,427.12433534662597,-100.85545865876347
105,36.082094399999995,140.0810798,6.759197708356521,-0.3423490668204195,-0.35752769571948545,0,0,0.97322370019588,0.22648449761187459,0,0,0,0,1,-1,423.20188426078596,-101.26734077476603
106,36.0820903,140.08107809999998,6.404512655190256,-0.2521901892638535,-0.3355979409087015,0,0,0.9991658741594602,-0.010486986874240834,0,0,0,0,1,-1,423.0489446530726,-101.7237506868153
107,36.0820783,140.0810785,5.200902693566567,-0.563180146203966,-0.29859557190574854,0,0,0.992608200931444,-0.12079891544995416,0,0,0,0,1,1,423.0849304432732,-103.05958457612583
